comment_id,match_id,platform,days_before_match,comment_date,text,category,is_controversy_match,sentiment_score,sentiment_class
CM000223,M004,TikTok,3,2026-06-13,What's the weather looking like for Croatia vs India at Education City?,neu,False,0.3612,Positive
CM000224,M004,Instagram,0,2026-06-16,"Watching Croatia vs India with the whole family, can't wait!",pos,False,0.0,Neutral
CM000225,M004,Facebook,4,2026-06-12,"Watching Croatia vs India with the whole family, can't wait!",pos,False,0.0,Neutral
CM000226,M004,TikTok,5,2026-06-11,"No clear signage getting to Education City, missed kickoff because of it.",logi,False,-0.5242,Negative
CM000227,M004,TikTok,4,2026-06-12,"No clear signage getting to Education City, missed kickoff because of it.",logi,False,-0.5242,Negative
CM000228,M004,Instagram,2,2026-06-14,"This lineup for Croatia is exactly what we needed, love it!",pos,False,0.6696,Positive
CM000229,M004,Instagram,3,2026-06-13,"Can't wait for Croatia vs India, this is going to be electric!",pos,False,0.0,Neutral
CM000230,M004,Facebook,5,2026-06-11,"India fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM000231,M005,TikTok,2,2026-06-15,"Ticket prices for England vs France are honestly outrageous, pricing out real fans.",price,False,0.0,Neutral
CM000232,M005,X (Twitter),4,2026-06-13,Anyone know the kickoff time for England vs France?,neu,False,0.0,Neutral
CM000233,M005,TikTok,1,2026-06-16,"This lineup for England is exactly what we needed, love it!",pos,False,0.6696,Positive
CM000234,M005,YouTube,2,2026-06-15,"France fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM000235,M005,Facebook,0,2026-06-17,"Ticket prices for England vs France are honestly outrageous, pricing out real fans.",price,False,0.0,Neutral
CM000236,M005,Instagram,2,2026-06-15,"This lineup for England is exactly what we needed, love it!",pos,False,0.6696,Positive
CM000237,M005,TikTok,2,2026-06-15,Watching the England vs France preview show right now.,neu,False,0.0,Neutral
CM000238,M005,Facebook,2,2026-06-15,"That refereeing decision in the last England game was a disgrace, still fuming.",contro,False,-0.7845,Negative
CM000239,M005,TikTok,0,2026-06-17,"Just got my tickets for England vs France, best day ever!",pos,False,0.6696,Positive
CM000240,M005,TikTok,1,2026-06-16,Best ticket price I've seen all tournament for England vs France!,pos,False,0.6696,Positive
CM000241,M005,YouTube,0,2026-06-17,"England to win it all, calling it now!",pos,False,0.6239,Positive
CM000242,M005,Instagram,2,2026-06-15,"This lineup for England is exactly what we needed, love it!",pos,False,0.6696,Positive
CM000243,M005,Instagram,2,2026-06-15,"No clear signage getting to Al Thumama, missed kickoff because of it.",logi,False,-0.5242,Negative
CM000244,M005,YouTube,0,2026-06-17,"England to win it all, calling it now!",pos,False,0.6239,Positive
CM000245,M005,Instagram,3,2026-06-14,"That highlight reel from the last match gave me chills, let's go England!",pos,False,0.4003,Positive
CM000246,M005,X (Twitter),5,2026-06-12,"France fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM000247,M005,Instagram,1,2026-06-16,"Why does England vs France cost double the group stage matches, feels like a cash grab.",price,False,0.3612,Positive
CM000248,M005,X (Twitter),1,2026-06-16,"England are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM000249,M005,Instagram,3,2026-06-14,"England to win it all, calling it now!",pos,False,0.6239,Positive
CM000250,M005,Facebook,4,2026-06-13,"Can't wait for England vs France, this is going to be electric!",pos,False,0.0,Neutral
CM000251,M005,X (Twitter),1,2026-06-16,"England are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM000252,M005,TikTok,0,2026-06-17,Best ticket price I've seen all tournament for England vs France!,pos,False,0.6696,Positive
CM000253,M005,TikTok,3,2026-06-14,"The atmosphere at Al Thumama is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM000254,M005,TikTok,1,2026-06-16,"Can't wait for England vs France, this is going to be electric!",pos,False,0.0,Neutral
CM000255,M005,YouTube,2,2026-06-15,What's the weather looking like for England vs France at Al Thumama?,neu,False,0.3612,Positive
CM000256,M005,YouTube,4,2026-06-13,"No clear signage getting to Al Thumama, missed kickoff because of it.",logi,False,-0.5242,Negative
CM000257,M005,YouTube,5,2026-06-12,"France fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM000258,M005,Facebook,3,2026-06-14,Anyone know the kickoff time for England vs France?,neu,False,0.0,Neutral
CM000259,M005,Facebook,7,2026-06-10,"Watching England vs France with the whole family, can't wait!",pos,False,0.0,Neutral
CM000260,M005,X (Twitter),5,2026-06-12,Anyone know the kickoff time for England vs France?,neu,False,0.0,Neutral
CM000261,M005,Facebook,3,2026-06-14,"Can barely afford tickets anymore, prices have gone way too high this year.",price,False,0.0,Neutral
CM000262,M005,Instagram,2,2026-06-15,"England to win it all, calling it now!",pos,False,0.6239,Positive
CM000263,M005,Instagram,4,2026-06-13,"Queues to get into Al Thumama took over an hour, really needs sorting out.",logi,False,0.0,Neutral
CM000264,M005,TikTok,2,2026-06-15,"France fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM000265,M005,Facebook,5,2026-06-12,What's the weather looking like for England vs France at Al Thumama?,neu,False,0.3612,Positive
CM000266,M005,YouTube,3,2026-06-14,Anyone know the kickoff time for England vs France?,neu,False,0.0,Neutral
CM000267,M005,TikTok,6,2026-06-11,"Queues to get into Al Thumama took over an hour, really needs sorting out.",logi,False,0.0,Neutral
CM000268,M005,YouTube,7,2026-06-10,"France fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM000269,M005,Instagram,3,2026-06-14,"Heading to Al Thumama this weekend, first time at a match like this.",neu,False,0.3612,Positive
CM000270,M005,TikTok,4,2026-06-13,"Why does England vs France cost double the group stage matches, feels like a cash grab.",price,False,0.3612,Positive
CM000271,M005,Instagram,1,2026-06-16,"The atmosphere at Al Thumama is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM000272,M006,Instagram,2,2026-06-15,"India to win it all, calling it now!",pos,False,0.6239,Positive
CM000273,M006,X (Twitter),4,2026-06-13,"That highlight reel from the last match gave me chills, let's go India!",pos,False,0.4003,Positive
CM000274,M006,YouTube,1,2026-06-16,"Can't wait for India vs Japan, this is going to be electric!",pos,False,0.0,Neutral
CM000275,M006,TikTok,1,2026-06-16,"India are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM000276,M006,YouTube,1,2026-06-16,"The atmosphere at 974 Stadium is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM000277,M006,YouTube,2,2026-06-15,"India are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM000278,M006,X (Twitter),5,2026-06-12,Feels like India are being treated unfairly by officials again this tournament.,contro,False,0.3612,Positive
CM000279,M006,YouTube,0,2026-06-17,"Japan fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM000280,M006,Instagram,2,2026-06-15,"Watching India vs Japan with the whole family, can't wait!",pos,False,0.0,Neutral
CM000281,M006,X (Twitter),0,2026-06-17,"That highlight reel from the last match gave me chills, let's go India!",pos,False,0.4003,Positive
CM000282,M006,TikTok,2,2026-06-15,"Can't wait for India vs Japan, this is going to be electric!",pos,False,0.0,Neutral
CM000283,M006,TikTok,1,2026-06-16,"Queues to get into 974 Stadium took over an hour, really needs sorting out.",logi,False,0.0,Neutral
CM000284,M006,YouTube,3,2026-06-14,"India are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM000285,M006,Instagram,1,2026-06-16,"Just got my tickets for India vs Japan, best day ever!",pos,False,0.6696,Positive
CM000286,M006,TikTok,6,2026-06-11,"Can't wait for India vs Japan, this is going to be electric!",pos,False,0.0,Neutral
CM000287,M006,Facebook,3,2026-06-14,"India are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM000288,M006,X (Twitter),1,2026-06-16,"Can barely afford tickets anymore, prices have gone way too high this year.",price,False,0.0,Neutral
CM000289,M006,X (Twitter),4,2026-06-13,"Resale prices for India vs Japan are out of control, scalpers ruining it for everyone.",price,False,-0.25,Negative
CM000290,M006,X (Twitter),2,2026-06-15,"India are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM000291,M006,Instagram,5,2026-06-12,"No clear signage getting to 974 Stadium, missed kickoff because of it.",logi,False,-0.5242,Negative
CM000292,M006,Instagram,0,2026-06-17,"Transit to 974 Stadium was a nightmare last time, hope they fix it for India vs Japan.",logi,False,0.4404,Positive
CM000293,M006,TikTok,3,2026-06-14,"This lineup for India is exactly what we needed, love it!",pos,False,0.6696,Positive
CM000294,M006,Facebook,3,2026-06-14,"This lineup for India is exactly what we needed, love it!",pos,False,0.6696,Positive
CM000295,M006,TikTok,4,2026-06-13,"India are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM000296,M006,TikTok,5,2026-06-12,"The atmosphere at 974 Stadium is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM000297,M006,Instagram,5,2026-06-12,"Japan fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM000298,M006,TikTok,0,2026-06-17,"The atmosphere at 974 Stadium is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM000299,M006,TikTok,2,2026-06-15,"India to win it all, calling it now!",pos,False,0.6239,Positive
CM000300,M006,X (Twitter),0,2026-06-17,Curious how India lines up against Japan this time.,neu,False,0.3182,Positive
CM000301,M006,YouTube,3,2026-06-14,"Can't wait for India vs Japan, this is going to be electric!",pos,False,0.0,Neutral
CM000302,M006,YouTube,7,2026-06-10,"This lineup for India is exactly what we needed, love it!",pos,False,0.6696,Positive
CM000303,M006,YouTube,2,2026-06-15,"The atmosphere at 974 Stadium is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM000304,M006,TikTok,5,2026-06-12,"Watching India vs Japan with the whole family, can't wait!",pos,False,0.0,Neutral
CM000305,M006,Facebook,5,2026-06-12,Watching the India vs Japan preview show right now.,neu,False,0.0,Neutral
CM000306,M006,X (Twitter),1,2026-06-16,"Can't wait for India vs Japan, this is going to be electric!",pos,False,0.0,Neutral
CM000307,M006,YouTube,7,2026-06-10,"Ticket prices for India vs Japan are honestly outrageous, pricing out real fans.",price,False,0.0,Neutral
CM000308,M006,TikTok,1,2026-06-16,"Just got my tickets for India vs Japan, best day ever!",pos,False,0.6696,Positive
CM000309,M006,YouTube,2,2026-06-15,"India to win it all, calling it now!",pos,False,0.6239,Positive
CM000310,M006,X (Twitter),2,2026-06-15,"That highlight reel from the last match gave me chills, let's go India!",pos,False,0.4003,Positive
CM000311,M006,TikTok,4,2026-06-13,"Japan fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM000312,M006,TikTok,1,2026-06-16,"Just got my tickets for India vs Japan, best day ever!",pos,False,0.6696,Positive
CM000313,M006,X (Twitter),0,2026-06-17,"That refereeing decision in the last India game was a disgrace, still fuming.",contro,False,-0.7845,Negative
CM000314,M006,X (Twitter),4,2026-06-13,"Can't wait for India vs Japan, this is going to be electric!",pos,False,0.0,Neutral
CM000315,M006,Instagram,1,2026-06-16,"No clear signage getting to 974 Stadium, missed kickoff because of it.",logi,False,-0.5242,Negative
CM000316,M006,TikTok,0,2026-06-17,"Can't wait for India vs Japan, this is going to be electric!",pos,False,0.0,Neutral
CM000317,M006,X (Twitter),0,2026-06-17,"This lineup for India is exactly what we needed, love it!",pos,False,0.6696,Positive
CM000318,M006,TikTok,1,2026-06-16,"Queues to get into 974 Stadium took over an hour, really needs sorting out.",logi,False,0.0,Neutral
CM000319,M006,Facebook,1,2026-06-16,"India to win it all, calling it now!",pos,False,0.6239,Positive
CM000320,M006,X (Twitter),3,2026-06-14,"Not happy about the news on India's squad ahead of Japan match, worrying signs.",contro,False,-0.6595,Negative
CM000321,M006,TikTok,1,2026-06-16,"This lineup for India is exactly what we needed, love it!",pos,False,0.6696,Positive
CM000322,M006,TikTok,0,2026-06-17,"India to win it all, calling it now!",pos,False,0.6239,Positive
CM000323,M006,TikTok,0,2026-06-17,"India are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM000324,M006,YouTube,4,2026-06-13,Best ticket price I've seen all tournament for India vs Japan!,pos,False,0.6696,Positive
CM000325,M006,X (Twitter),4,2026-06-13,What's the weather looking like for India vs Japan at 974 Stadium?,neu,False,0.3612,Positive
CM000326,M006,YouTube,1,2026-06-16,"The atmosphere at 974 Stadium is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM000327,M006,X (Twitter),1,2026-06-16,"Ticket prices for India vs Japan are honestly outrageous, pricing out real fans.",price,False,0.0,Neutral
CM000328,M006,X (Twitter),2,2026-06-15,"Japan fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM000329,M006,TikTok,3,2026-06-14,"This lineup for India is exactly what we needed, love it!",pos,False,0.6696,Positive
CM000330,M006,Instagram,1,2026-06-16,"Japan fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM000331,M007,TikTok,6,2026-06-12,"Just got my tickets for India vs USA, best day ever!",pos,False,0.6696,Positive
CM000332,M007,Facebook,5,2026-06-13,"Ticket prices for India vs USA are honestly outrageous, pricing out real fans.",price,False,0.0,Neutral
CM000333,M007,TikTok,0,2026-06-18,Anyone know the kickoff time for India vs USA?,neu,False,0.0,Neutral
CM000334,M007,TikTok,3,2026-06-15,What's the weather looking like for India vs USA at Lusail Stadium?,neu,False,0.3612,Positive
CM000335,M007,X (Twitter),6,2026-06-12,"Just got my tickets for India vs USA, best day ever!",pos,False,0.6696,Positive
CM000336,M007,YouTube,1,2026-06-17,"Why does India vs USA cost double the group stage matches, feels like a cash grab.",price,False,0.3612,Positive
CM000337,M007,Facebook,5,2026-06-13,"The atmosphere at Lusail Stadium is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM000338,M007,YouTube,4,2026-06-14,"USA fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM000339,M007,X (Twitter),2,2026-06-16,Best ticket price I've seen all tournament for India vs USA!,pos,False,0.6696,Positive
CM000340,M007,TikTok,5,2026-06-13,"The atmosphere at Lusail Stadium is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM000341,M007,Facebook,1,2026-06-17,"Watching India vs USA with the whole family, can't wait!",pos,False,0.0,Neutral
CM000342,M007,TikTok,3,2026-06-15,"That highlight reel from the last match gave me chills, let's go India!",pos,False,0.4003,Positive
CM000343,M007,Instagram,2,2026-06-16,Best ticket price I've seen all tournament for India vs USA!,pos,False,0.6696,Positive
CM000344,M007,Facebook,4,2026-06-14,Anyone know the kickoff time for India vs USA?,neu,False,0.0,Neutral
CM000345,M007,Instagram,1,2026-06-17,What's the weather looking like for India vs USA at Lusail Stadium?,neu,False,0.3612,Positive
CM000346,M007,TikTok,5,2026-06-13,"Just got my tickets for India vs USA, best day ever!",pos,False,0.6696,Positive
CM000347,M007,Instagram,2,2026-06-16,Anyone know the kickoff time for India vs USA?,neu,False,0.0,Neutral
CM000348,M007,TikTok,0,2026-06-18,Best ticket price I've seen all tournament for India vs USA!,pos,False,0.6696,Positive
